CUSTOMER_ID,CARD_TYPE
114514717.1429,EMV Gold MC
13971857.1429,EMV Gold MC
13971857.1429,EMV Gold MC
13971857.1429,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
109267058.5714,Magstripe-Blue MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
8081487.1429,EMV Petron
8081487.1429,EMV Petron
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
111881728.5714,BPI Platinum Rewards MC
111881728.5714,BPI Platinum Rewards MC
13749485.7143,BPI Platinum Rewards MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
82345201.4286,EMV Gold MC
57141772.8571,BPI Platinum Rewards MC
57141772.8571,BPI Platinum Rewards MC
63669345.7143,EMV Petron
124258871.4286,BPI Platinum Rewards MC
17860160.0,EMV Petron
17860160.0,EMV Petron
17860160.0,EMV Petron
78093717.1429,Regular Visa
78093717.1429,Regular Visa
84854271.4286,BPI Platinum Rewards MC
84854271.4286,BPI Platinum Rewards MC
61971228.5714,EMV Gold MC
16766501.4286,Regular Visa
77322914.2857,Regular Visa
63476630.0,BPI Platinum Rewards MC
95572428.5714,EMV Gold MC
141422285.7143,EMV Petron
141422285.7143,EMV Petron
26913445.7143,Magstripe-Blue MC
104706888.5714,Regular Visa
104706888.5714,Regular Visa
114128857.1429,EMV Gold MC
28775658.5714,EMV Gold MC
28775658.5714,EMV Gold MC
28775658.5714,EMV Gold MC
28775658.5714,EMV Gold MC
140785528.5714,EMV Blue MC
140785528.5714,EMV Blue MC
140785528.5714,EMV Blue MC
72598744.2857,EMV Gold MC
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
9687717.1429,EMV Gold MC
390415.7143,Magstripe-Blue MC
54440344.2857,Platinum Visa
54440344.2857,Platinum Visa
38487900.0,EMV Gold MC
23458285.7143,Platinum Visa
45200344.2857,Platinum Visa
8120201.4286,BPI Platinum Rewards MC
133762914.2857,EMV Petron
133762914.2857,EMV Petron
133762914.2857,EMV Petron
47902314.2857,EMV Gold MC
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
137494330.0,EMV Gold MC
46054301.4286,Magstripe-Blue MC
129321457.1429,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
137953842.8571,E-Credit
137953842.8571,E-Credit
137953842.8571,E-Credit
39996571.4286,EMV Gold MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
90189358.5714,EMV Blue MC
75140685.7143,EMV Gold MC
43952914.2857,EMV Gold MC
43952914.2857,EMV Gold MC
9490174.2857,Magstripe-Blue MC
9490174.2857,Magstripe-Blue MC
51917414.2857,E-Credit
72387460.0,E-Credit
31980142.8571,EMV Petron
31980142.8571,EMV Petron
121237860.0,BPI Signature Visa
121237860.0,BPI Signature Visa
121237860.0,BPI Signature Visa
77535645.7143,BPI Signature Visa
36982228.5714,EMV Gold MC
118942014.2857,E-Credit
43952914.2857,EMV Gold MC
86132458.5714,EMV Gold MC
53539530.0,BPI Signature Visa
53539530.0,BPI Signature Visa
53539530.0,BPI Signature Visa
53539530.0,BPI Signature Visa
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
5623342.8571,EMV Gold MC
54270871.4286,EMV BPI Edge
87694885.7143,EMV Gold MC
87694885.7143,EMV Gold MC
87694885.7143,EMV Gold MC
24997357.1429,EMV Petron
24997357.1429,EMV Petron
24997357.1429,EMV Petron
24997357.1429,EMV Petron
118942014.2857,EMV Gold MC
85458942.8571,E-Credit
129646857.1429,EMV BPI Edge
28773828.5714,EMV Gold MC
139370887.1429,EMV Gold MC
82293942.8571,EMV Gold MC
94423157.1429,EMV Gold MC
11489315.7143,BPI Signature Visa
11489315.7143,BPI Signature Visa
11489315.7143,BPI Signature Visa
92925957.1429,BPI Signature Visa
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
40088187.1429,E-Credit
24698501.4286,EMV Gold MC
4867601.4286,EMV Gold MC
42088687.1429,EMV Blue MC
95533887.1429,BPI Signature Visa
95533887.1429,BPI Signature Visa
48578801.4286,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
7384130.0,Magstripe-Blue MC
110193000.0,BPI Signature Visa
10032215.7143,EMV Gold MC
114872331.4286,BPI Signature Visa
5688014.2857,EMV Gold MC
51603771.4286,E-Credit
51603771.4286,E-Credit
110193000.0,BPI Signature Visa
49220331.4286,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
62980514.2857,EMV Gold MC
80659557.1429,Magstripe-Blue MC
107765442.8571,EMV Gold MC
107765442.8571,EMV Gold MC
45128842.8571,BPI Signature Visa
45128842.8571,BPI Signature Visa
9398157.1429,EMV BPI Edge
9398157.1429,EMV BPI Edge
118371185.7143,EMV Blue MC
114342744.2857,EMV Gold MC
85458942.8571,EMV Gold MC
39032057.1429,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
22479928.5714,EMV Gold MC
22479928.5714,EMV Gold MC
122927487.1429,EMV Blue MC
117419244.2857,E-Credit
46341614.2857,E-Credit
59387628.5714,EMV Blue MC
116347171.4286,E-Credit
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
106612044.2857,EMV Blue MC
128748585.7143,E-Credit
78505814.2857,E-Credit
78505814.2857,E-Credit
89897457.1429,EMV Gold MC
89897457.1429,EMV Gold MC
17625158.5714,EMV Gold MC
17625158.5714,EMV Gold MC
82380271.4286,EMV Gold MC
82380271.4286,EMV Gold MC
122116017.1429,EMV Gold MC
122116017.1429,EMV Gold MC
53378230.0,Magstripe-Blue MC
53378230.0,Magstripe-Blue MC
1645500.0,EMV Gold MC
5515058.5714,Magstripe-Blue MC
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
102305500.0,EMV BPI Edge
102305500.0,EMV BPI Edge
102305500.0,EMV BPI Edge
2374328.5714,EMV Blue MC
2374328.5714,EMV Blue MC
108872528.5714,EMV Blue MC
129904285.7143,EMV Gold MC
129904285.7143,EMV Gold MC
85262828.5714,EMV Gold MC
85262828.5714,EMV Gold MC
129904285.7143,EMV Gold MC
9447000.0,EMV Blue MC
133775857.1429,EMV Gold MC
133775857.1429,EMV Gold MC
86891715.7143,E-Credit
61637071.4286,EMV Gold MC
61637071.4286,EMV Gold MC
40020942.8571,EMV Petron
5262544.2857,Magstripe-Blue MC
98746185.7143,EMV Gold MC
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
44930244.2857,BPI Signature Visa
110450330.0,EMV Gold MC
51603771.4286,EMV Gold MC
20083242.8571,BPI Signature Visa
137337215.7143,Magstripe-Blue MC
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
73581300.0,EMV Gold MC
98695987.1429,BPI Signature Visa
98695987.1429,BPI Signature Visa
25030272.8571,BPI Signature Visa
25030272.8571,BPI Signature Visa
120537287.1429,EMV Blue MC
120537287.1429,EMV Blue MC
120537287.1429,EMV Blue MC
113942915.7143,EMV Gold MC
113942915.7143,EMV Gold MC
2441288.5714,BPI Signature Visa
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
51603771.4286,BPI Signature Visa
51603771.4286,BPI Signature Visa
18557030.0,EMV Gold MC
13527485.7143,EMV Petron
63329145.7143,Magstripe-Blue MC
59746928.5714,EMV Gold MC
114081842.8571,EMV Gold MC
119442888.5714,Magstripe-Blue MC
119442888.5714,Magstripe-Blue MC
77730574.2857,E-Credit
34497344.2857,EMV Petron
34497344.2857,EMV Petron
132154301.4286,EMV Gold MC
24997357.1429,EMV Petron
53844744.2857,BPI Signature Visa
53844744.2857,BPI Signature Visa
53844744.2857,BPI Signature Visa
53844744.2857,BPI Signature Visa
25843715.7143,BPI Signature Visa
25843715.7143,BPI Signature Visa
25843715.7143,BPI Signature Visa
25290657.1429,BPI Signature Visa
82840515.7143,BPI Signature Visa
81949542.8571,EMV Gold MC
65585642.8571,BPI Signature Visa
82227157.1429,E-Credit
82227157.1429,E-Credit
82227157.1429,E-Credit
46432885.7143,EMV Gold MC
46432885.7143,EMV Gold MC
127512942.8571,EMV Gold MC
100688472.8571,Magstripe-Blue MC
100688472.8571,Magstripe-Blue MC
107307057.1429,EMV Gold MC
52985971.4286,EMV Blue MC
52985971.4286,EMV Blue MC
40822587.1429,EMV Gold MC
98610160.0,E-Credit
83706300.0,EMV Gold MC
83706300.0,EMV Gold MC
35895658.5714,EMV Gold MC
92297017.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
10565787.1429,EMV Gold MC
75874500.0,BPI Signature Visa
75874500.0,BPI Signature Visa
134934744.2857,EMV Blue MC
119600.0,EMV Petron
66956928.5714,EMV Petron
138155030.0,EMV Petron
138155030.0,EMV Petron
108872528.5714,EMV Blue MC
41103314.2857,EMV Blue MC
52985971.4286,EMV Blue MC
126663214.2857,EMV Petron
17860160.0,EMV Petron
17860160.0,EMV Petron
119442888.5714,Magstripe-Blue MC
45056114.2857,EMV Blue MC
84423017.1429,Magstripe-Blue MC
87457701.4286,Magstripe-Blue MC
6005715.7143,EMV Blue MC
12216172.8571,Magstripe-Blue MC
12216172.8571,Magstripe-Blue MC
121969942.8571,EMV Blue MC
102711160.0,Magstripe-Blue MC
12070215.7143,EMV Blue MC
57141772.8571,BPI Platinum Rewards MC
84730331.4286,Magstripe-Blue MC
53202615.7143,EMV Blue MC
47281758.5714,EMV Blue MC
112678542.8571,EMV Petron
112678542.8571,EMV Petron
112678542.8571,EMV Petron
27851142.8571,PRE-NUMBERED EXPRESS CASH
61290028.5714,EMV Blue MC
54710317.1429,EMV Blue MC
31980142.8571,EMV Petron
31980142.8571,EMV Petron
20991528.5714,Magstripe-Blue MC
48578801.4286,Magstripe-Blue MC
25012687.1429,Magstripe-Blue MC
25012687.1429,Magstripe-Blue MC
25012687.1429,Magstripe-Blue MC
25012687.1429,Magstripe-Blue MC
86815671.4286,BPI Platinum Rewards MC
73058185.7143,EMV Blue MC
126558300.0,EMV Blue MC
118392701.4286,Magstripe-Blue MC
118392701.4286,Magstripe-Blue MC
9490174.2857,Magstripe-Blue MC
9490174.2857,Magstripe-Blue MC
133762914.2857,EMV Petron
26836171.4286,PRE-NUMBERED EXPRESS CASH
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
70668630.0,EMV Blue MC
136642574.2857,EMV Petron
116033302.8571,Magstripe-Blue MC
111881728.5714,BPI Platinum Rewards MC
111881728.5714,BPI Platinum Rewards MC
124016730.0,EMV Blue MC
135968485.7143,BPI Platinum Rewards MC
97490628.5714,Magstripe-Blue MC
7242671.4286,EMV Blue MC
140369728.5714,EMV Blue MC
97434558.5714,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
3181072.8571,Magstripe-Blue MC
58692500.0,Magstripe-Blue MC
58692500.0,Magstripe-Blue MC
59253858.5714,EMV Blue MC
52283157.1429,EMV Petron
101172971.4286,EMV Blue MC
110879645.7143,BPI Platinum Rewards MC
110879645.7143,BPI Platinum Rewards MC
5262544.2857,Magstripe-Blue MC
4574044.2857,EMV Gold MC
4574044.2857,EMV Gold MC
84922928.5714,EMV Gold MC
84922928.5714,EMV Gold MC
84922928.5714,EMV Gold MC
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
83779431.4286,EMV Gold MC
11944258.5714,EMV Gold MC
8185288.5714,EMV Gold MC
135570145.7143,EMV Gold MC
32508085.7143,EMV Gold MC
32508085.7143,EMV Gold MC
32508085.7143,EMV Gold MC
86132458.5714,EMV Gold MC
66675744.2857,Regular Visa
20342557.1429,EMV Gold MC
77002972.8571,EMV Gold MC
129380401.4286,EMV Gold MC
73542142.8571,EMV Gold MC
137494330.0,EMV Gold MC
81060358.5714,Regular Visa
129380401.4286,EMV Gold MC
82227157.1429,EMV BPI Edge
22479928.5714,EMV Gold MC
82227157.1429,EMV BPI Edge
1645500.0,EMV Gold MC
104706888.5714,Regular Visa
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
129380401.4286,EMV Gold MC
52175842.8571,EMV Gold MC
52175842.8571,EMV Gold MC
79471072.8571,EMV Gold MC
40020942.8571,EMV Gold MC
28773828.5714,EMV Gold MC
28773828.5714,EMV Gold MC
88158044.2857,E-Credit
48900515.7143,EMV Gold MC
70100602.8571,Regular Visa
70100602.8571,Regular Visa
99880057.1429,EMV Gold MC
112228787.1429,E-Credit
100119357.1429,E-Credit
31980142.8571,EMV Gold MC
114128857.1429,EMV Gold MC
114128857.1429,EMV Gold MC
85458942.8571,E-Credit
15583887.1429,EMV Gold MC
104895172.8571,BPI Signature Visa
107765442.8571,EMV Gold MC
107765442.8571,EMV Gold MC
58956142.8571,BPI Signature Visa
116347171.4286,E-Credit
92925957.1429,BPI Signature Visa
92925957.1429,BPI Signature Visa
63703857.1429,EMV Gold MC
62795885.7143,EMV Gold MC
62795885.7143,EMV Gold MC
62795885.7143,EMV Gold MC
62795885.7143,EMV Gold MC
62795885.7143,EMV Gold MC
5399931.4286,EMV Gold MC
139370887.1429,EMV Gold MC
139370887.1429,EMV Gold MC
139370887.1429,EMV Gold MC
139370887.1429,EMV Gold MC
98746185.7143,EMV Gold MC
94423157.1429,EMV Gold MC
94423157.1429,EMV Gold MC
24997357.1429,E-Credit
24997357.1429,E-Credit
78319157.1429,EMV Gold MC
4867601.4286,EMV Gold MC
127512942.8571,EMV Gold MC
127512942.8571,EMV Gold MC
127512942.8571,EMV Gold MC
101103885.7143,EMV Gold MC
18557030.0,EMV Gold MC
81772800.0,EMV Gold MC
81772800.0,EMV Gold MC
97131071.4286,EMV Gold MC
72387460.0,E-Credit
33493228.5714,E-Credit
33493228.5714,E-Credit
33493228.5714,E-Credit
76183271.4286,EMV Gold MC
96558928.5714,BPI Signature Visa
82345201.4286,E-Credit
85262828.5714,EMV Gold MC
137953842.8571,BPI Platinum Rewards MC
12462330.0,BPI Signature Visa
87694885.7143,EMV Gold MC
87694885.7143,EMV Gold MC
71382757.1429,EMV Gold MC
88853128.5714,EMV Gold MC
11489315.7143,BPI Signature Visa
57264574.2857,EMV Gold MC
86891715.7143,BPI Platinum Rewards MC
93971300.0,EMV Gold MC
93971300.0,EMV Gold MC
53999174.2857,EMV Gold MC
53999174.2857,EMV Gold MC
107761928.5714,EMV Gold MC
90804371.4286,EMV Gold MC
85345342.8571,EMV Gold MC
19751258.5714,EMV Gold MC
92771771.4286,BPI Signature Visa
92771771.4286,BPI Signature Visa
92771771.4286,BPI Signature Visa
12718985.7143,EMV Gold MC
13971857.1429,EMV Gold MC
13971857.1429,EMV Gold MC
109118744.2857,BPI Signature Visa
109118744.2857,BPI Signature Visa
65700930.0,EMV Gold MC
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
41351914.2857,EMV Gold MC
25030272.8571,BPI Signature Visa
25030272.8571,BPI Signature Visa
127239000.0,EMV Gold MC
2441288.5714,BPI Signature Visa
129904285.7143,EMV Gold MC
70100602.8571,E-Credit
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
56306357.1429,EMV Gold MC
56306357.1429,EMV Gold MC
28773828.5714,EMV Gold MC
53844744.2857,BPI Signature Visa
28773828.5714,EMV Gold MC
28773828.5714,EMV Gold MC
10782072.8571,BPI Signature Visa
10782072.8571,BPI Signature Visa
64606571.4286,EMV Gold MC
38487900.0,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
56690244.2857,EMV Gold MC
56690244.2857,EMV Gold MC
56690244.2857,EMV Gold MC
120016457.1429,EMV Gold MC
25843715.7143,BPI Signature Visa
49587142.8571,EMV Gold MC
49587142.8571,EMV Gold MC
49587142.8571,EMV Gold MC
109696258.5714,Regular Visa
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
120312300.0,EMV Gold MC
25290657.1429,BPI Signature Visa
25290657.1429,BPI Signature Visa
107765442.8571,EMV Gold MC
82227157.1429,E-Credit
78093717.1429,Regular Visa
128975901.4286,E-Credit
51603771.4286,BPI Signature Visa
75300614.2857,EMV Gold MC
53797014.2857,E-Credit
75874500.0,BPI Signature Visa
75874500.0,BPI Signature Visa
38218585.7143,EMV Gold MC
1464200.0,EMV Gold MC
42567871.4286,EMV Gold MC
114514717.1429,EMV Gold MC
114514717.1429,EMV Gold MC
114514717.1429,EMV Gold MC
114514717.1429,EMV Gold MC
114514717.1429,EMV Gold MC
117845874.2857,EMV Gold MC
51603771.4286,EMV Gold MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
51603771.4286,EMV Gold MC
106908471.4286,BPI Platinum Rewards MC
98169100.0,E-Credit
101252057.1429,Platinum Visa
46341614.2857,BPI Signature Visa
128748585.7143,BPI Signature Visa
128748585.7143,BPI Signature Visa
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
120168914.2857,E-Credit
54440344.2857,Platinum Visa
51603771.4286,BPI Signature Visa
51603771.4286,BPI Signature Visa
95831171.4286,E-Credit
120016457.1429,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
40088187.1429,E-Credit
40088187.1429,E-Credit
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
82227157.1429,EMV BPI Edge
34297442.8571,EMV Gold MC
83646145.7143,Magstripe-Blue MC
34297442.8571,EMV Gold MC
69742828.5714,EMV Petron
69742828.5714,EMV Petron
98610160.0,EMV Gold MC
98610160.0,EMV Gold MC
66675744.2857,Regular Visa
112137385.7143,EMV Gold MC
6479071.4286,E-Credit
49771014.2857,EMV Blue MC
138686000.0,EMV Gold MC
138686000.0,EMV Gold MC
63329145.7143,Magstripe-Blue MC
42567871.4286,EMV Gold MC
120168914.2857,E-Credit
73581300.0,E-Credit
83706300.0,EMV Gold MC
72130.0,EMV Gold MC
82345201.4286,EMV Petron
96103572.8571,EMV Blue MC
118392701.4286,Magstripe-Blue MC
118392701.4286,Magstripe-Blue MC
82293942.8571,E-Credit
74533300.0,E-Credit
107761928.5714,EMV Gold MC
17422042.8571,EMV Gold MC
29586628.5714,EMV Gold MC
29586628.5714,EMV Gold MC
26836171.4286,PRE-NUMBERED EXPRESS CASH
46341614.2857,BPI Signature Visa
82227157.1429,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
41179328.5714,EMV Gold MC
140745885.7143,EMV Gold MC
140745885.7143,EMV Gold MC
120016457.1429,EMV Gold MC
16766501.4286,Regular Visa
2800314.2857,EMV Gold MC
5623342.8571,EMV Gold MC
38502185.7143,EMV Gold MC
118666602.8571,Magstripe-Blue MC
104706888.5714,Regular Visa
104706888.5714,Regular Visa
104706888.5714,Regular Visa
104706888.5714,Regular Visa
65144300.0,EMV Gold MC
126663214.2857,EMV Petron
84423017.1429,Magstripe-Blue MC
84423017.1429,Magstripe-Blue MC
84423017.1429,Magstripe-Blue MC
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
65698542.8571,BPI Signature Visa
105879588.5714,Magstripe-Blue MC
105879588.5714,Magstripe-Blue MC
107765442.8571,EMV Gold MC
390415.7143,Magstripe-Blue MC
51603771.4286,BPI Signature Visa
127239000.0,EMV Gold MC
122116017.1429,EMV Gold MC
122116017.1429,EMV Gold MC
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
39409342.8571,EMV Gold MC
56305242.8571,EMV Gold MC
117764428.5714,EMV Gold MC
117764428.5714,EMV Gold MC
57034500.0,BPI Signature Visa
133762914.2857,EMV Petron
28773828.5714,EMV Gold MC
132120874.2857,EMV Gold MC
132120874.2857,EMV Gold MC
102711160.0,Magstripe-Blue MC
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
13971857.1429,EMV Gold MC
87694885.7143,EMV Gold MC
87694885.7143,EMV Gold MC
87694885.7143,EMV Gold MC
128748585.7143,E-Credit
120168914.2857,EMV Petron
120168914.2857,EMV Petron
120168914.2857,EMV Petron
120168914.2857,EMV Petron
120168914.2857,EMV Petron
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
107761928.5714,EMV Gold MC
27851142.8571,PRE-NUMBERED EXPRESS CASH
104491344.2857,EMV Gold MC
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
82293942.8571,EMV Gold MC
82293942.8571,EMV Gold MC
82293942.8571,EMV Gold MC
139370887.1429,EMV Gold MC
18557030.0,EMV Gold MC
18557030.0,EMV Gold MC
73167015.7143,EMV Petron
73167015.7143,EMV Petron
94423157.1429,EMV Gold MC
94423157.1429,EMV Gold MC
24997357.1429,E-Credit
24997357.1429,E-Credit
57146515.7143,Magstripe-Blue MC
119600.0,EMV Gold MC
94423157.1429,EMV Gold MC
94423157.1429,EMV Gold MC
94423157.1429,EMV Gold MC
62014301.4286,EMV Gold MC
62014301.4286,EMV Gold MC
28773828.5714,EMV Gold MC
99946714.2857,EMV Gold MC
140785528.5714,EMV Blue MC
91614057.1429,Magstripe-Blue MC
27476000.0,EMV Gold MC
27476000.0,EMV Gold MC
35904742.8571,EMV Petron
9490174.2857,Magstripe-Blue MC
65073457.1429,EMV Gold MC
65073457.1429,EMV Gold MC
65073457.1429,EMV Gold MC
4574044.2857,EMV Gold MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
16766501.4286,Regular Visa
51603771.4286,E-Credit
77322914.2857,Regular Visa
77322914.2857,Regular Visa
22479928.5714,E-Credit
22479928.5714,E-Credit
125162857.1429,BPI Signature Visa
103701914.2857,EMV Gold MC
8120201.4286,BPI Platinum Rewards MC
8120201.4286,BPI Platinum Rewards MC
91352000.0,EMV Gold MC
51603771.4286,EMV Gold MC
66956928.5714,EMV Petron
73926571.4286,BPI Signature Visa
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
85345342.8571,EMV Gold MC
85345342.8571,EMV Gold MC
85345342.8571,EMV Gold MC
93971300.0,EMV Gold MC
93971300.0,EMV Gold MC
93971300.0,EMV Gold MC
92925957.1429,BPI Signature Visa
92925957.1429,BPI Signature Visa
92925957.1429,BPI Signature Visa
24997357.1429,EMV Petron
47329015.7143,BPI Signature Visa
12462330.0,BPI Signature Visa
11489315.7143,BPI Signature Visa
142149615.7143,EMV Blue MC
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
73058185.7143,EMV Blue MC
137953842.8571,E-Credit
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
16296542.8571,EMV Petron
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
25843715.7143,BPI Signature Visa
25843715.7143,BPI Signature Visa
25843715.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
62444214.2857,EMV Blue MC
62444214.2857,EMV Blue MC
97409285.7143,EMV Gold MC
89910187.1429,EMV Petron
89910187.1429,EMV Petron
109267058.5714,E-Credit
9634057.1429,E-Credit
9634057.1429,E-Credit
52985971.4286,EMV Blue MC
52985971.4286,EMV Blue MC
52985971.4286,EMV Blue MC
52985971.4286,EMV Blue MC
131375887.1429,EMV Gold MC
39888515.7143,BPI Signature Visa
39888515.7143,BPI Signature Visa
25162572.8571,EMV Blue MC
78093717.1429,Regular Visa
102439158.5714,Regular Visa
102439158.5714,Regular Visa
102439158.5714,Regular Visa
102439158.5714,Regular Visa
28565500.0,BPI Platinum Rewards MC
82227157.1429,E-Credit
82227157.1429,E-Credit
82227157.1429,E-Credit
124986585.7143,EMV Gold MC
124986585.7143,EMV Gold MC
18296242.8571,BPI Platinum Rewards MC
