CUSTOMER_ID,SAVINGS_ACCOUNT_INDICATOR,CHECKING_ACCOUNT_INDICATOR,TIME_DEPOSIT_ACCOUNT_INDICATOR,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,PERSONAL_LOAN_INDICATOR,BB_LOAN_INDICATOR,LIFE_INSURANCE_INDICATOR,NONLIFE_INSURANCE_INDICATOR,INVESTMENT_INDICATOR,CURRENT_MONTH
4148015.7143,0,1,0,0,0,0,0,0,0,0,10/2023
4331931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
4374815.7143,1,0,0,0,0,0,0,0,0,0,10/2023
4403645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
4675002.8571,1,0,0,0,0,0,0,0,0,0,10/2023
4675644.2857,1,0,0,0,0,0,0,0,0,0,10/2023
4747300.0,1,0,0,0,0,0,0,0,0,0,10/2023
4888060.0,0,0,0,0,0,0,0,0,0,0,10/2023
4928945.7143,1,0,0,0,0,0,0,0,0,0,10/2023
4970631.4286,0,0,0,0,0,0,0,0,0,0,10/2023
5035585.7143,1,0,0,0,0,0,0,0,0,0,10/2023
5042788.5714,1,0,0,0,0,0,0,0,0,0,10/2023
5125115.7143,1,0,0,0,0,0,0,0,0,0,10/2023
5133030.0,1,0,0,0,0,0,0,0,0,0,10/2023
5249330.0,1,0,0,0,0,0,0,0,0,0,10/2023
5258130.0,1,0,0,0,0,0,0,0,0,0,10/2023
5272542.8571,1,0,0,0,0,1,0,0,0,0,10/2023
5319015.7143,1,0,0,0,0,1,0,1,0,0,10/2023
5415488.5714,0,0,0,0,0,1,0,0,0,0,10/2023
5417331.4286,0,0,0,0,0,0,0,0,0,0,10/2023
5490128.5714,1,0,0,0,0,0,0,0,0,0,10/2023
5495045.7143,0,0,0,0,0,0,0,0,0,0,10/2023
5532488.5714,0,0,0,0,0,0,0,0,0,0,10/2023
5532902.8571,0,0,0,0,0,0,0,0,0,0,10/2023
5547645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
5560074.2857,0,1,0,0,0,0,0,0,0,0,10/2023
5597101.4286,0,1,0,0,0,0,0,0,0,0,10/2023
5696074.2857,0,0,0,0,0,0,0,0,0,0,10/2023
5769542.8571,0,0,0,0,0,1,0,0,0,0,10/2023
5790917.1429,0,0,0,0,0,0,0,0,0,0,10/2023
5925258.5714,1,0,0,0,0,0,0,0,0,0,10/2023
5992931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
5995828.5714,1,0,0,0,0,0,0,0,0,0,10/2023
6222902.8571,1,0,0,0,0,0,0,0,0,0,10/2023
6346088.5714,0,0,0,0,0,0,0,0,0,0,10/2023
6377331.4286,1,0,0,0,0,0,0,0,0,0,10/2023
6423202.8571,0,0,0,0,0,0,0,0,0,0,10/2023
6517345.7143,1,0,0,0,0,0,0,1,0,0,10/2023
6534458.5714,0,0,0,0,0,0,0,0,0,0,10/2023
6751730.0,0,0,0,0,0,1,0,0,0,0,10/2023
6766244.2857,0,0,0,0,0,1,0,0,0,0,10/2023
6776045.7143,1,0,0,0,0,0,0,0,0,0,10/2023
6787502.8571,0,0,0,0,0,1,0,0,0,0,10/2023
6815431.4286,1,0,0,0,0,0,0,0,0,0,10/2023
6902202.8571,0,0,0,0,0,1,0,0,0,0,10/2023
6902645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
7098372.8571,1,0,0,0,0,1,0,0,0,0,10/2023
7130902.8571,1,0,0,0,0,0,0,0,0,0,10/2023
7161460.0,1,0,0,0,0,0,0,0,0,0,10/2023
7278630.0,0,0,0,0,0,1,0,0,0,0,10/2023
7334015.7143,1,0,0,0,0,1,0,0,0,0,10/2023
7356315.7143,1,0,0,0,0,0,0,1,1,0,10/2023
7477544.2857,0,0,0,0,0,1,0,0,0,0,10/2023
7638014.2857,0,0,0,0,0,0,0,0,0,0,10/2023
7644772.8571,1,0,0,0,0,0,0,0,0,0,10/2023
7662788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
7710371.4286,1,0,0,0,0,0,0,0,0,0,10/2023
7712701.4286,1,0,0,0,0,0,0,0,0,0,10/2023
7731258.5714,1,0,0,0,0,1,0,0,0,0,10/2023
7743158.5714,0,0,0,0,0,0,0,0,0,0,10/2023
8102630.0,1,0,0,0,0,0,0,0,0,0,10/2023
8206931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
8275258.5714,1,0,0,0,0,0,0,0,0,0,10/2023
8297631.4286,1,0,0,0,0,0,0,0,0,0,10/2023
8300814.2857,1,0,1,0,0,0,0,1,0,0,10/2023
8313317.1429,1,0,0,0,0,1,0,0,0,0,10/2023
8417231.4286,0,0,0,0,0,0,0,0,0,0,10/2023
8448331.4286,0,0,0,0,0,0,0,0,0,0,10/2023
8480917.1429,0,0,0,0,0,0,0,0,0,0,10/2023
8486987.1429,0,0,0,0,0,0,0,0,0,0,10/2023
8702158.5714,1,0,1,0,0,0,0,1,0,0,10/2023
8748630.0,1,0,0,0,0,0,0,0,0,0,10/2023
8762574.2857,0,0,0,0,0,0,0,0,0,0,10/2023
8864931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
8867302.8571,1,0,0,0,0,1,0,0,0,0,10/2023
8957188.5714,1,0,0,0,0,1,0,1,0,0,10/2023
9033514.2857,1,0,0,0,0,0,0,0,0,0,10/2023
9043815.7143,1,0,0,0,0,0,0,0,0,0,10/2023
9124857.1429,1,0,0,0,0,0,0,0,0,0,10/2023
9136931.4286,1,0,0,0,0,0,0,0,0,0,10/2023
9140830.0,1,0,0,0,0,0,0,0,0,0,10/2023
9247660.0,0,0,0,0,0,1,0,0,0,0,10/2023
9285645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
9297958.5714,1,0,0,0,0,0,0,0,0,0,10/2023
9426042.8571,1,0,0,0,0,0,0,0,0,0,10/2023
9444374.2857,0,0,0,0,0,0,0,0,0,0,10/2023
9457231.4286,0,0,0,0,0,0,0,0,0,0,10/2023
9507045.7143,1,0,0,0,0,0,0,0,0,0,10/2023
9520014.2857,1,0,0,0,0,0,0,0,0,0,10/2023
9571800.0,1,1,0,0,0,1,1,0,0,0,10/2023
9582731.4286,1,0,0,0,0,0,0,0,0,0,10/2023
9621188.5714,0,0,0,0,0,0,0,0,0,0,10/2023
9670474.2857,1,0,0,0,0,0,0,0,0,0,10/2023
9677430.0,1,0,0,0,0,0,0,0,0,0,10/2023
9700130.0,1,0,0,0,0,0,0,0,0,0,10/2023
9718202.8571,0,0,0,0,0,0,0,0,0,0,10/2023
9737874.2857,1,0,0,0,0,0,0,0,0,0,10/2023
9738502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
9754530.0,0,0,0,0,0,0,0,0,0,0,10/2023
9772631.4286,0,0,0,0,0,0,0,0,0,0,10/2023
9804317.1429,0,0,0,0,0,0,1,0,0,0,10/2023
9817814.2857,1,0,0,0,0,0,0,0,0,0,10/2023
9855860.0,1,0,0,0,0,0,0,0,0,0,10/2023
9860887.1429,1,1,0,0,0,0,0,0,0,0,10/2023
9926172.8571,1,0,0,0,0,1,0,0,0,0,10/2023
9963345.7143,0,0,0,0,0,1,0,0,0,0,10/2023
9976930.0,1,0,0,0,0,0,0,0,0,0,10/2023
10119045.7143,0,0,0,0,0,0,0,0,0,0,10/2023
10125142.8571,1,0,0,0,0,1,0,0,0,0,10/2023
10208502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
10243758.5714,1,0,0,0,0,0,0,0,0,0,10/2023
10299901.4286,1,0,0,0,0,0,0,0,0,0,10/2023
10334074.2857,0,0,0,0,0,0,0,0,0,0,10/2023
10429888.5714,0,0,0,0,0,0,0,1,1,0,10/2023
10490657.1429,1,0,0,0,0,0,0,0,0,0,10/2023
10534360.0,1,0,0,0,0,0,0,0,0,0,10/2023
10623600.0,1,0,0,0,0,0,0,0,0,0,10/2023
10705887.1429,1,0,0,0,0,0,0,0,0,0,10/2023
10714300.0,1,0,0,0,0,0,0,0,0,0,10/2023
10719360.0,0,0,0,0,0,0,0,0,0,0,10/2023
10722217.1429,1,0,0,0,0,0,0,0,0,0,10/2023
10774931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
10845931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
10880374.2857,0,0,0,0,0,0,0,0,0,0,10/2023
10942774.2857,1,0,0,0,0,0,0,0,0,0,10/2023
10944160.0,1,0,0,0,0,1,0,0,0,0,10/2023
11004474.2857,1,0,0,0,0,1,0,1,0,0,10/2023
11054517.1429,0,0,0,0,0,1,0,0,0,0,10/2023
11072788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
11073572.8571,1,0,0,0,0,0,0,0,0,0,10/2023
11084188.5714,1,0,0,0,0,1,0,0,0,0,10/2023
11140485.7143,1,0,0,0,0,0,0,0,0,0,10/2023
11163088.5714,1,0,0,0,0,0,0,0,0,0,10/2023
11274215.7143,1,0,0,0,0,0,0,0,0,0,10/2023
11292187.1429,1,0,0,0,0,1,0,0,0,0,10/2023
11336114.2857,1,0,0,0,0,0,0,0,0,0,10/2023
11375257.1429,1,1,0,0,0,0,0,0,0,0,10/2023
11738058.5714,1,0,0,0,0,0,0,0,0,0,10/2023
11772860.0,1,0,0,0,0,0,0,0,0,0,10/2023
11788774.2857,1,0,0,0,0,0,0,0,0,0,10/2023
11792987.1429,1,0,0,0,0,0,0,0,0,0,10/2023
11911030.0,1,0,0,0,0,0,0,0,0,0,10/2023
12025301.4286,1,1,0,0,0,0,1,0,0,0,10/2023
12052360.0,0,0,0,0,0,0,0,0,0,0,10/2023
12097374.2857,1,0,0,0,0,0,0,0,0,0,10/2023
12132760.0,0,0,0,0,0,0,0,0,0,0,10/2023
12158844.2857,1,0,0,0,0,0,0,0,0,0,10/2023
12189774.2857,1,0,0,0,0,0,0,0,0,0,10/2023
12201028.5714,0,1,0,0,0,0,0,1,0,0,10/2023
12248342.8571,1,0,0,0,0,1,0,0,0,0,10/2023
12260474.2857,1,0,0,0,0,0,0,1,1,0,10/2023
12262931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
12289617.1429,0,0,0,0,0,0,0,0,0,0,10/2023
12303717.1429,1,0,0,0,0,0,0,0,0,0,10/2023
12303788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
12424644.2857,1,0,0,0,0,0,0,0,0,0,10/2023
12626774.2857,0,0,0,0,0,0,0,0,0,0,10/2023
12702258.5714,1,0,0,0,0,1,0,0,0,0,10/2023
12748015.7143,1,0,0,0,0,0,0,0,0,0,10/2023
12892671.4286,1,0,0,0,0,0,0,0,0,0,10/2023
12942087.1429,1,0,0,0,0,0,0,0,0,0,10/2023
13001357.1429,1,0,0,0,0,0,0,1,0,0,10/2023
13020917.1429,0,0,0,0,0,0,0,0,0,0,10/2023
13038502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
13163272.8571,1,0,0,0,0,0,0,0,0,0,10/2023
13164517.1429,0,1,0,0,0,0,0,0,0,0,10/2023
13185760.0,1,0,0,0,0,1,0,0,0,0,10/2023
13204802.8571,0,0,0,0,0,0,0,0,0,0,10/2023
13257331.4286,0,0,0,0,0,0,0,0,0,0,10/2023
13275687.1429,1,0,0,0,0,0,0,0,0,0,10/2023
13410160.0,1,0,0,0,0,0,0,0,0,0,10/2023
13416572.8571,1,0,0,0,0,0,0,0,0,0,10/2023
13434460.0,0,0,0,0,0,1,0,1,0,0,10/2023
13484671.4286,1,0,0,0,0,0,0,0,0,0,10/2023
13537017.1429,0,0,0,0,1,0,0,0,0,0,10/2023
13643502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
13645074.2857,0,0,0,0,0,0,0,0,0,0,10/2023
13653502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
13705971.4286,1,0,0,0,0,1,0,0,0,0,10/2023
13734631.4286,0,0,0,0,0,0,0,0,0,0,10/2023
13762788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
13763902.8571,0,0,0,0,0,0,0,0,0,0,10/2023
13952345.7143,0,0,0,0,0,0,0,0,0,0,10/2023
13968072.8571,1,0,0,0,0,0,0,0,0,0,10/2023
13969087.1429,0,0,0,0,0,0,0,0,0,0,10/2023
13974472.8571,1,0,1,0,0,0,0,0,0,1,10/2023
13979202.8571,1,0,0,0,0,0,0,0,0,0,10/2023
13995257.1429,1,0,0,0,0,1,0,0,0,0,10/2023
14028842.8571,1,0,0,0,0,0,0,0,0,0,10/2023
14045317.1429,1,0,0,0,0,0,0,0,0,0,10/2023
14086902.8571,0,0,0,0,0,0,0,0,0,0,10/2023
14097830.0,0,0,0,0,0,0,0,0,0,0,10/2023
14158501.4286,1,0,0,0,0,0,0,0,0,0,10/2023
14165528.5714,1,0,0,0,0,0,0,0,0,0,10/2023
14214217.1429,1,0,0,0,0,0,0,0,0,0,10/2023
14217201.4286,1,1,0,0,0,0,0,0,0,0,10/2023
14275044.2857,1,0,0,0,0,1,0,0,0,0,10/2023
14310314.2857,1,0,0,0,0,0,0,0,0,0,10/2023
14329217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
14335944.2857,1,0,0,0,0,0,0,0,0,0,10/2023
14479114.2857,1,0,0,0,0,0,0,0,0,0,10/2023
14552502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
14629672.8571,1,0,0,0,0,0,0,0,0,0,10/2023
14659371.4286,1,0,0,0,0,1,0,1,0,0,10/2023
14660645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
14666087.1429,1,1,0,0,0,0,0,0,0,0,10/2023
14730931.4286,0,0,0,0,0,1,0,0,0,0,10/2023
14742730.0,1,0,0,0,0,0,0,0,0,0,10/2023
14759931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
14858358.5714,1,0,0,0,0,0,0,1,1,0,10/2023
14891830.0,1,0,0,0,0,1,0,1,1,0,10/2023
14942971.4286,1,0,0,0,0,0,0,0,0,0,10/2023
14995917.1429,0,0,0,0,0,0,0,0,0,0,10/2023
15013401.4286,1,0,0,0,0,0,1,1,0,0,10/2023
15020745.7143,0,0,0,0,0,0,0,0,0,0,10/2023
15033742.8571,0,0,0,0,0,0,0,0,0,0,10/2023
15039972.8571,0,0,0,0,0,1,0,0,0,0,10/2023
15089345.7143,0,0,0,0,0,0,0,0,0,0,10/2023
15200931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
15259060.0,0,0,0,0,0,0,0,0,0,0,10/2023
15261671.4286,1,0,0,0,0,0,0,0,0,0,10/2023
15314517.1429,0,0,0,0,0,0,0,0,0,0,10/2023
15357172.8571,1,0,0,0,0,0,0,0,0,0,10/2023
15395614.2857,0,0,0,0,0,0,0,1,0,0,10/2023
15556744.2857,1,0,0,0,0,0,0,0,0,0,10/2023
15692045.7143,1,0,0,0,0,0,0,0,0,0,10/2023
15719415.7143,1,0,0,0,0,0,0,0,0,0,10/2023
15763617.1429,0,0,0,0,0,0,0,0,0,0,10/2023
15798174.2857,1,0,0,0,0,0,0,1,0,0,10/2023
15871345.7143,0,0,0,0,0,0,0,0,0,0,10/2023
15894517.1429,0,0,0,0,0,0,0,0,0,0,10/2023
15917445.7143,1,0,0,0,0,0,1,1,0,0,10/2023
15942331.4286,0,0,0,0,0,0,0,0,0,0,10/2023
15955215.7143,1,0,0,0,0,0,0,0,0,0,10/2023
16053442.8571,1,0,1,0,0,1,0,0,0,1,10/2023
16107187.1429,1,0,0,0,0,0,0,0,0,0,10/2023
16132987.1429,1,0,0,0,0,0,0,0,0,0,10/2023
16229971.4286,1,0,0,0,0,0,0,1,0,0,10/2023
16291628.5714,1,0,0,0,0,0,0,0,0,0,10/2023
16327360.0,0,0,0,0,0,0,0,0,0,0,10/2023
16352931.4286,0,0,0,0,0,1,0,0,0,0,10/2023
16353074.2857,0,0,0,0,0,0,0,0,0,0,10/2023
16360887.1429,1,0,0,0,0,0,0,0,0,0,10/2023
16363115.7143,1,0,0,0,0,1,0,0,0,0,10/2023
16416502.8571,0,0,0,0,0,0,0,0,0,0,10/2023
16417888.5714,1,0,0,0,0,0,0,0,0,0,10/2023
16429314.2857,0,0,0,0,0,0,0,0,0,0,10/2023
16506500.0,1,0,0,0,0,1,0,0,0,0,10/2023
16555215.7143,1,0,0,0,0,1,1,0,0,0,10/2023
16572074.2857,0,0,0,0,0,0,0,0,0,0,10/2023
16771517.1429,0,0,0,0,0,0,0,0,0,0,10/2023
16777430.0,1,0,0,0,0,1,0,0,0,0,10/2023
16795217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
16879788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
16932842.8571,1,1,0,0,0,0,0,0,0,0,10/2023
16933645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
17004987.1429,1,0,0,0,0,0,0,0,0,0,10/2023
17034071.4286,1,0,0,0,0,0,0,0,0,0,10/2023
17042060.0,1,0,0,0,0,1,0,0,0,0,10/2023
17110628.5714,1,0,0,0,0,0,0,0,0,0,10/2023
17160217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
17258157.1429,1,1,0,0,0,1,0,0,0,0,10/2023
17267130.0,0,0,0,0,0,1,0,0,0,0,10/2023
17278802.8571,0,0,0,0,0,0,0,0,0,0,10/2023
17385844.2857,0,0,0,0,0,1,0,0,0,0,10/2023
17423645.7143,0,0,0,0,0,1,0,0,0,0,10/2023
17550088.5714,0,0,0,0,0,0,0,0,0,0,10/2023
17561387.1429,1,0,0,0,0,0,0,0,0,0,10/2023
17586544.2857,0,0,0,0,0,1,0,0,0,0,10/2023
17602774.2857,0,0,0,0,0,0,0,0,0,0,10/2023
17628945.7143,0,0,0,0,0,0,0,0,0,0,10/2023
17688887.1429,0,0,0,0,0,0,0,0,0,0,10/2023
17701344.2857,1,1,0,0,0,0,0,0,0,0,10/2023
17726071.4286,1,0,0,0,0,0,0,0,0,0,10/2023
17882801.4286,1,0,0,0,0,0,0,0,0,0,10/2023
17915657.1429,1,0,0,0,0,0,0,0,0,0,10/2023
17934774.2857,1,0,0,0,0,0,0,0,0,0,10/2023
17955687.1429,0,0,0,0,0,1,0,0,0,0,10/2023
17962317.1429,1,0,0,0,0,0,0,0,0,0,10/2023
17979158.5714,1,0,0,0,0,0,0,1,1,0,10/2023
18056502.8571,0,0,0,0,0,1,0,0,0,0,10/2023
18192917.1429,1,0,0,0,0,0,0,0,0,0,10/2023
18233617.1429,1,0,0,0,0,0,0,0,0,0,10/2023
18299160.0,1,0,0,0,0,0,0,0,0,0,10/2023
18310774.2857,0,0,0,0,0,0,0,0,0,0,10/2023
18332460.0,1,0,0,0,0,0,0,0,0,0,10/2023
18396917.1429,0,0,0,0,0,0,0,0,0,0,10/2023
18410731.4286,0,0,0,0,0,1,0,0,0,0,10/2023
18419931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
18493774.2857,0,0,0,0,0,0,0,0,0,0,10/2023
18603931.4286,0,0,0,0,0,0,0,0,0,0,10/2023
18624600.0,1,0,0,0,0,0,0,0,0,0,10/2023
18662287.1429,0,0,0,0,0,1,0,0,0,0,10/2023
18696701.4286,1,0,0,0,0,1,0,0,0,0,10/2023
18811144.2857,1,0,0,0,0,0,0,0,0,0,10/2023
18873088.5714,1,0,0,0,0,0,0,0,0,0,10/2023
18927631.4286,1,0,0,0,0,1,0,0,0,0,10/2023
18983602.8571,1,0,0,0,0,0,0,0,0,0,10/2023
19084217.1429,0,0,0,0,0,1,0,0,0,0,10/2023
19098202.8571,0,0,0,0,0,0,0,0,0,0,10/2023
19106088.5714,0,0,0,0,0,0,0,0,0,0,10/2023
19177788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
19409930.0,1,0,0,0,0,0,0,0,0,0,10/2023
19424774.2857,0,0,0,0,0,1,0,0,0,0,10/2023
19440501.4286,1,0,0,0,0,0,0,0,0,0,10/2023
19471072.8571,1,0,0,0,0,0,0,0,0,0,10/2023
19569431.4286,1,0,0,0,0,0,0,0,0,0,10/2023
19573530.0,1,0,0,0,0,0,0,0,0,0,10/2023
19582645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
19631345.7143,0,0,0,0,0,0,1,0,0,0,10/2023
19701445.7143,1,0,0,0,0,0,0,0,0,0,10/2023
19719645.7143,0,0,0,0,0,0,0,0,0,0,10/2023
19762487.1429,1,0,0,0,0,1,1,1,0,0,10/2023
19775458.5714,1,0,0,0,0,0,0,0,0,0,10/2023
19791060.0,1,0,0,0,0,0,0,0,0,0,10/2023
20005217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
20032774.2857,0,0,0,0,0,0,0,0,0,0,10/2023
20085101.4286,1,0,0,0,0,0,0,1,0,0,10/2023
20138217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
20158244.2857,0,0,0,0,0,0,0,0,0,0,10/2023
20179488.5714,0,0,0,0,0,0,0,0,0,0,10/2023
20234045.7143,0,0,0,0,0,0,0,0,0,0,10/2023
20294888.5714,1,0,0,0,0,0,0,0,0,0,10/2023
20321202.8571,0,0,0,0,0,0,0,0,0,0,10/2023
20336514.2857,1,0,0,0,0,0,0,0,0,0,10/2023
20378615.7143,1,0,0,0,0,1,0,0,0,0,10/2023
20397685.7143,1,0,0,0,0,0,0,0,0,0,10/2023
20532558.5714,0,0,0,0,0,0,0,0,0,0,10/2023
20580788.5714,0,0,0,0,0,0,0,0,0,0,10/2023
20663088.5714,0,0,0,0,0,0,0,0,0,0,10/2023
20778957.1429,1,0,0,0,0,0,0,0,0,0,10/2023
20784515.7143,1,0,0,0,0,0,0,0,0,0,10/2023
20840958.5714,1,0,0,0,0,0,0,0,0,0,10/2023
20851644.2857,1,0,0,0,0,0,0,0,0,0,10/2023
20864030.0,1,0,0,0,0,0,0,0,0,0,10/2023
20891842.8571,1,0,0,0,0,1,0,0,0,0,10/2023
20903957.1429,1,0,0,0,0,0,0,0,0,0,10/2023
20953557.1429,1,0,1,0,0,0,0,0,0,0,10/2023
20954360.0,1,0,0,0,0,0,0,0,0,0,10/2023
20980217.1429,0,0,0,0,0,0,0,0,0,0,10/2023
21059917.1429,1,0,0,0,0,0,0,0,0,0,10/2023
21121372.8571,1,0,0,0,0,0,0,0,0,0,10/2023
21167331.4286,0,0,0,0,0,0,0,0,0,0,10/2023
21196957.1429,0,0,0,0,0,1,0,1,0,0,10/2023
21199331.4286,1,0,0,0,0,0,0,0,0,0,10/2023
21211628.5714,1,0,0,0,0,0,0,0,0,0,10/2023
