CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
96728288.5714,FEMALE,38.32,MARRIED,MID,4.7,NO_DATA,NO_DATA,C2,Y,N,44999.32,BUSINESS,N,N,N,N,N
81933115.7143,FEMALE,58.6,SEPARATED,MID,6.22,NATIONAL CAPITAL REGION,TRADITIONAL,C1,Y,N,44998.6,BUSINESS,N,N,N,Y,N
41701317.1429,FEMALE,51.64,MARRIED,MID,0.54,REGION IV-A (CALABARZON),TRADITIONAL,C2,N,N,44997.64,BUSINESS,N,N,N,N,N
39446917.1429,MALE,43.82,MARRIED,NO_DATA,2.14,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,44622.02,BUSINESS,N,N,N,N,N
134768902.8571,MALE,77.14,SEPARATED,MID,4.52,NATIONAL CAPITAL REGION,TRADITIONAL,C1,N,N,44361.46,BUSINESS,N,N,N,Y,N
112194945.7143,FEMALE,26.53,MARRIED,MID,-0.1,NO_DATA,NO_DATA,C2,N,N,44332.53,BUSINESS,N,N,N,N,N
100407788.5714,FEMALE,73.99,SINGLE,MID,1.94,NO_DATA,NO_DATA,C2,N,N,44286.99,BUSINESS,N,N,N,Y,N
76839244.2857,FEMALE,36.14,SINGLE,MID,7.33,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,44240.95,BUSINESS,N,N,N,N,N
138229544.2857,FEMALE,64.29,MARRIED,MID,7.57,NO_DATA,NO_DATA,C2,Y,N,44230.29,BUSINESS,N,N,N,Y,N
131931658.5714,FEMALE,61.6,WIDOW(ER),MID,8.91,REGION XII (SOCCSKSARGEN),TRADITIONAL,C1,N,N,44229.99,BUSINESS,N,N,Y,Y,N
108867474.2857,MALE,50.48,MARRIED,NO_DATA,2.88,REGION XI (DAVAO REGION),TRADITIONAL,B1,N,Y,44002.48,BUSINESS,N,N,N,N,N
37534760,MALE,31.93,MARRIED,NO_DATA,3.24,NATIONAL CAPITAL REGION,TRADITIONAL,B1,N,Y,44000.93,BUSINESS,N,N,N,N,N
58755630,FEMALE,39.49,SINGLE,MID,9.71,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,43999.49,BUSINESS,N,N,N,N,N
128196045.7143,FEMALE,54.22,SINGLE,MID,1.62,REGION VI (WESTERN VISAYAS),TRADITIONAL,B2,N,N,43933.15,BUSINESS,N,N,N,N,N
3232088.5714,MALE,41.5,MARRIED,NO_DATA,-1.14,REGION III (CENTRAL LUZON),TRADITIONAL,C2,N,N,43896.97,BUSINESS,N,N,N,N,N
111162400,MALE,58.82,MARRIED,MID,14.31,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,43644.58,BUSINESS,N,N,N,Y,N
44010945.7143,FEMALE,55.52,WIDOW(ER),NO_DATA,1.75,NO_DATA,NO_DATA,B2,N,N,43562.65,BUSINESS,N,N,N,N,N
64403788.5714,MALE,31.67,MARRIED,NO_DATA,0.5,REGION XI (DAVAO REGION),DIGITAL,C2,N,N,43488.69,BUSINESS,N,N,N,N,N
101160814.2857,FEMALE,41.53,SINGLE,LOW,17.53,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,43375.97,BUSINESS,N,N,N,N,N
351888.5714,MALE,52.13,MARRIED,LOW,4.94,REGION X (NORTHERN MINDANAO),TRADITIONAL,C1,N,N,43334.47,BUSINESS,N,N,N,N,N
3192714.2857,MALE,59.66,MARRIED,MID,29,REGION IV-A (CALABARZON),TRADITIONAL,C1,N,N,43332.75,BUSINESS,N,N,Y,N,N
75614517.1429,MALE,34.86,SINGLE,NO_DATA,1.4,NATIONAL CAPITAL REGION,DIGITAL,C1,N,N,43258.53,BUSINESS,N,N,N,N,N
12201028.5714,FEMALE,72.22,SINGLE,MID,23.32,NATIONAL CAPITAL REGION,TRADITIONAL,C1,Y,N,43258,BUSINESS,N,N,N,Y,N
54421687.1429,MALE,32.87,SINGLE,MID,7.54,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,43227.43,BUSINESS,N,N,N,N,N
92552945.7143,FEMALE,41.73,SINGLE,NO_DATA,1.3,REGION III (CENTRAL LUZON),TRADITIONAL,C2,N,N,43195.96,BUSINESS,N,N,N,N,N
5415488.5714,FEMALE,27.26,SINGLE,MID,0.6,NO_DATA,NO_DATA,C2,N,N,42999.26,BUSINESS,N,N,N,N,N
11792987.1429,FEMALE,28.46,MARRIED,LOW,7.35,REGION III (CENTRAL LUZON),DIGITAL,C1,N,N,42862.76,BUSINESS,N,N,N,N,N
126238802.8571,FEMALE,33.14,SINGLE,MID,0.7,NO_DATA,NO_DATA,C2,N,N,42857.14,BUSINESS,N,N,N,N,N
67955074.2857,MALE,40.48,SINGLE,NO_DATA,0.34,REGION XI (DAVAO REGION),TRADITIONAL,C1,N,N,42742.53,BUSINESS,N,N,N,N,N
81070157.1429,FEMALE,57.82,MARRIED,MID,27.14,REGION IV-A (CALABARZON),TRADITIONAL,C2,N,N,42595.03,BUSINESS,N,N,N,N,N
21944331.4286,MALE,27.67,MARRIED,MID,2.42,REGION I (ILOCOS REGION),TRADITIONAL,B2,N,N,42383.29,BUSINESS,N,N,N,N,N
78353231.4286,FEMALE,26.92,MARRIED,NO_DATA,0.37,REGION IV-A (CALABARZON),DIGITAL,C1,N,N,42371.88,BUSINESS,N,N,N,N,N
108992060,FEMALE,33.34,MARRIED,MID,1.87,NO_DATA,NO_DATA,C2,N,N,42333.34,BUSINESS,N,N,N,N,N
29947658.5714,MALE,34.66,MARRIED,MID,9.78,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,42295.37,BUSINESS,N,N,N,N,N
100491244.2857,FEMALE,43.92,SINGLE,MID,7.83,REGION I (ILOCOS REGION),DIGITAL,B2,N,N,42286.89,BUSINESS,N,N,N,N,N
64547130,MALE,54.23,MARRIED,LOW,5.36,REGION I (ILOCOS REGION),TRADITIONAL,C2,N,N,42165.9,BUSINESS,N,N,N,N,N
116225101.4286,MALE,34.91,SINGLE,MID,9.03,REGION VIII (EASTERN VISAYAS),DIGITAL,C2,N,N,42142.94,BUSINESS,N,N,N,N,N
136205317.1429,FEMALE,35.22,SINGLE,NO_DATA,5.4,NATIONAL CAPITAL REGION,DIGITAL,C1,N,N,42070.41,BUSINESS,N,N,N,N,N
102046387.1429,FEMALE,54.07,MARRIED,LOW,8.27,REGION IV-A (CALABARZON),TRADITIONAL,C1,N,N,42053.16,BUSINESS,N,N,N,N,N
26226230,MALE,43.58,MARRIED,LOW,8.67,NATIONAL CAPITAL REGION,DIGITAL,C1,Y,Y,42032.96,BUSINESS,N,N,N,N,Y
24200585.7143,FEMALE,52.06,SINGLE,MID,25.46,REGION IV-A (CALABARZON),DIGITAL,C1,N,Y,42001.06,BUSINESS,N,N,Y,N,N
12097374.2857,FEMALE,58.91,MARRIED,LOW,0.41,REGION XII (SOCCSKSARGEN),TRADITIONAL,C2,N,N,41999.91,BUSINESS,N,N,N,N,N
128430930,FEMALE,41.16,MARRIED,MID,8.91,NATIONAL CAPITAL REGION,DIGITAL,C1,N,N,41999.16,BUSINESS,N,N,N,N,N
83034700,MALE,44.38,MARRIED,MID,14.14,REGION IV-A (CALABARZON),TRADITIONAL,B1,Y,N,41813.94,BUSINESS,N,N,Y,N,N
114978644.2857,MALE,60.48,MARRIED,LOW,8.57,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,41690.13,BUSINESS,N,N,N,Y,N
129145000,FEMALE,67.08,MARRIED,MID,24.18,REGION III (CENTRAL LUZON),TRADITIONAL,B1,N,Y,41689.29,BUSINESS,N,N,Y,Y,N
132859130,FEMALE,59.46,MARRIED,MID,8.06,NO_DATA,NO_DATA,C2,Y,N,41668.12,BUSINESS,N,N,N,N,N
44001801.4286,MALE,73.63,MARRIED,HIGH,9.83,NO_DATA,NO_DATA,C2,Y,Y,41667.3,BUSINESS,N,N,N,Y,Y
61660372.8571,FEMALE,47.6,SINGLE,MID,9.84,REGION III (CENTRAL LUZON),DIGITAL,C2,N,N,41667.27,BUSINESS,N,N,N,N,N
131171844.2857,MALE,51.07,MARRIED,MID,6.81,REGION III (CENTRAL LUZON),TRADITIONAL,C1,Y,N,41666.07,BUSINESS,N,N,N,N,N
95568844.2857,MALE,37.81,MARRIED,MID,6.57,NO_DATA,NO_DATA,C2,Y,N,41665.81,BUSINESS,N,N,N,N,N
9804317.1429,FEMALE,55.61,MARRIED,LOW,3.95,NO_DATA,NO_DATA,C2,N,N,41665.61,BUSINESS,N,N,N,N,N
54949844.2857,MALE,47.61,MARRIED,MID,5.81,NO_DATA,NO_DATA,C2,Y,N,41665.61,BUSINESS,N,N,N,N,N
33917772.8571,FEMALE,50.89,MARRIED,MID,9.48,NATIONAL CAPITAL REGION,TRADITIONAL,C2,Y,N,41665.56,BUSINESS,N,N,N,N,N
94961931.4286,MALE,64.89,SINGLE,MID,-1.09,NO_DATA,NO_DATA,C2,N,N,41664.89,BUSINESS,N,N,N,Y,N
47612002.8571,FEMALE,46.61,MARRIED,MID,4.34,NO_DATA,NO_DATA,C2,N,N,41664.61,BUSINESS,N,N,N,N,N
133995031.4286,MALE,32.97,SINGLE,MID,5.42,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,41476.12,BUSINESS,N,N,N,N,N
87402144.2857,MALE,41.15,SINGLE,LOW,14.73,REGION IV-A (CALABARZON),DIGITAL,C2,N,N,41450.26,BUSINESS,N,N,N,N,N
99630174.2857,MALE,47.63,MARRIED,MID,4.86,REGION IV-A (CALABARZON),TRADITIONAL,C2,N,N,41428.63,BUSINESS,N,N,N,N,N
28147788.5714,MALE,29.59,SINGLE,NO_DATA,0.56,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,41283.3,BUSINESS,N,N,N,N,N
1829372.8571,MALE,56.39,MARRIED,HIGH,10.35,REGION VIII (EASTERN VISAYAS),TRADITIONAL,C1,N,N,41252.37,BUSINESS,N,N,N,N,N
87829460,FEMALE,64.84,SINGLE,NO_DATA,2.23,REGION IV-A (CALABARZON),DIGITAL,C2,N,N,41182.75,BUSINESS,N,N,N,Y,N
98723788.5714,MALE,29.59,MARRIED,NO_DATA,0.4,REGION III (CENTRAL LUZON),DIGITAL,C1,N,N,41180.09,BUSINESS,N,N,Y,N,N
23861074.2857,MALE,37.52,MARRIED,NO_DATA,0.28,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,41179.22,BUSINESS,N,N,N,N,N
61933502.8571,MALE,69.2,MARRIED,NO_DATA,0.15,REGION VII (CENTRAL VISAYAS),DIGITAL,C1,N,N,41178.54,BUSINESS,N,N,N,Y,N
70402574.2857,FEMALE,32.91,SINGLE,NO_DATA,4.35,NATIONAL CAPITAL REGION,DIGITAL,C1,N,N,41142.83,BUSINESS,N,N,N,N,N
26472060,FEMALE,27.22,SINGLE,MID,0.77,NO_DATA,NO_DATA,C2,N,N,40999.22,BUSINESS,N,N,N,N,N
73310074.2857,MALE,45.28,MARRIED,NO_DATA,1.45,REGION III (CENTRAL LUZON),TRADITIONAL,C1,N,N,40921.39,BUSINESS,N,N,N,N,N
33749972.8571,FEMALE,42.52,MARRIED,MID,7.46,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,40909.11,BUSINESS,N,N,Y,N,N
98420360,FEMALE,26.84,SINGLE,NO_DATA,-0.09,REGION XII (SOCCSKSARGEN),TRADITIONAL,C2,N,N,40694.31,BUSINESS,N,N,N,N,N
141936002.8571,FEMALE,54.66,SINGLE,MID,5.52,REGION IV-A (CALABARZON),TRADITIONAL,C2,N,N,40612.34,BUSINESS,N,N,N,N,N
34199160,FEMALE,27.49,SINGLE,NO_DATA,3.31,REGION VI (WESTERN VISAYAS),TRADITIONAL,C2,N,N,40511.86,BUSINESS,N,N,N,N,N
22030188.5714,MALE,47.39,MARRIED,LOW,3.01,REGION III (CENTRAL LUZON),TRADITIONAL,C2,N,N,40480.6,BUSINESS,N,N,Y,N,N
128536331.4286,FEMALE,31.42,SINGLE,MID,1.57,REGION III (CENTRAL LUZON),DIGITAL,C2,N,N,40394.53,BUSINESS,N,N,N,N,N
98406028.5714,FEMALE,47.55,SINGLE,MID,24.05,REGION XIII (CARAGA),DIGITAL,B2,N,N,40332.22,BUSINESS,N,Y,Y,N,N
26905017.1429,FEMALE,42.46,SINGLE,MID,6.25,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,40240.39,BUSINESS,N,N,N,N,N
137458001.4286,MALE,48.86,MARRIED,LOW,13.31,REGION IV-A (CALABARZON),TRADITIONAL,C2,N,N,40204.17,BUSINESS,N,N,N,N,N
72104431.4286,FEMALE,52.91,MARRIED,LOW,3.87,REGION IV-A (CALABARZON),TRADITIONAL,C1,N,N,40182.31,BUSINESS,N,N,N,N,N
25249031.4286,MALE,42.53,OTHER,LOW,4.41,REGION XIII (CARAGA),TRADITIONAL,C2,N,N,40084,BUSINESS,N,N,N,N,N
130432985.7143,MALE,54.36,SINGLE,MID,13.37,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,40044.74,BUSINESS,N,N,Y,N,N
51382717.1429,FEMALE,69.2,WIDOW(ER),LOW,7.51,REGION II (CAGAYAN VALLEY),NO_DATA,C1,N,N,40002.2,BUSINESS,N,N,N,Y,N
139005874.2857,FEMALE,54.04,MARRIED,MID,7.19,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,40002.04,BUSINESS,N,N,N,N,N
83119844.2857,FEMALE,64,SINGLE,MID,8.2,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,40002,BUSINESS,N,N,N,Y,Y
53000130,MALE,44.76,MARRIED,MID,8.68,NATIONAL CAPITAL REGION,DIGITAL,C2,N,N,40001.76,BUSINESS,N,N,N,N,N
3744658.5714,FEMALE,60.43,MARRIED,MID,10.63,REGION II (CAGAYAN VALLEY),TRADITIONAL,C1,N,N,40001.43,BUSINESS,N,N,N,N,N
26494487.1429,FEMALE,41.34,MARRIED,MID,12.16,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,C2,N,N,40001.34,BUSINESS,N,N,N,N,N
11084188.5714,FEMALE,42.32,SINGLE,MID,3.11,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,40001.32,BUSINESS,N,N,N,N,N
38002372.8571,MALE,45.26,MARRIED,LOW,10.13,NO_DATA,NO_DATA,C2,N,Y,40001.26,BUSINESS,N,N,N,N,N
2542788.5714,MALE,31.23,SINGLE,MID,1.85,NO_DATA,NO_DATA,C2,N,N,40001.23,BUSINESS,N,N,N,N,N
78258585.7143,MALE,92.04,MARRIED,NO_DATA,27.37,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,40001.04,BUSINESS,N,N,Y,Y,N
18192917.1429,FEMALE,35.98,MARRIED,LOW,2.74,REGION III (CENTRAL LUZON),TRADITIONAL,C1,N,N,40000.98,BUSINESS,N,N,N,N,N
106434544.2857,FEMALE,61.91,MARRIED,MID,8.52,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,40000.91,BUSINESS,N,N,N,Y,N
101001358.5714,MALE,57.88,MARRIED,MID,10.36,REGION XII (SOCCSKSARGEN),TRADITIONAL,B1,N,N,40000.88,BUSINESS,N,N,N,N,N
71611958.5714,FEMALE,48.86,MARRIED,MID,9.16,NO_DATA,NO_DATA,C2,Y,N,40000.86,BUSINESS,N,N,N,N,N
92818557.1429,MALE,60.74,MARRIED,LOW,14.77,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,40000.74,BUSINESS,N,N,N,Y,N
94947387.1429,FEMALE,64.73,WIDOW(ER),MID,9.2,NATIONAL CAPITAL REGION,NO_DATA,C2,N,N,40000.73,BUSINESS,N,N,N,Y,N
14479114.2857,FEMALE,37.69,MARRIED,MID,16.53,NATIONAL CAPITAL REGION,NO_DATA,C1,N,N,40000.69,BUSINESS,N,N,N,N,Y
43625288.5714,MALE,54.66,MARRIED,LOW,6.13,REGION III (CENTRAL LUZON),TRADITIONAL,C2,N,N,40000.66,BUSINESS,N,N,N,N,N
107274372.8571,MALE,56.56,MARRIED,MID,9.93,REGION III (CENTRAL LUZON),TRADITIONAL,C2,N,N,40000.56,BUSINESS,N,N,N,N,N
104137385.7143,FEMALE,42.47,MARRIED,MID,18.01,NO_DATA,NO_DATA,C2,N,N,40000.47,BUSINESS,N,N,N,N,Y
138787031.4286,FEMALE,56.46,MARRIED,LOW,3.36,REGION VII (CENTRAL VISAYAS),DIGITAL,C1,N,N,40000.46,BUSINESS,N,N,N,N,N
115905685.7143,FEMALE,59.45,WIDOW(ER),MID,15.55,REGION XI (DAVAO REGION),NO_DATA,C1,N,N,40000.45,BUSINESS,N,N,N,N,N
38546715.7143,FEMALE,41.37,SINGLE,MID,13.73,NATIONAL CAPITAL REGION,TRADITIONAL,C1,N,N,40000.37,BUSINESS,N,N,N,N,N
79182714.2857,FEMALE,63.34,SINGLE,MID,26.67,REGION IV-A (CALABARZON),TRADITIONAL,C1,N,N,40000.34,BUSINESS,N,N,Y,Y,N
106692671.4286,FEMALE,59.33,MARRIED,MID,16.79,NATIONAL CAPITAL REGION,NO_DATA,C2,N,N,40000.33,BUSINESS,N,N,N,N,N
96589372.8571,MALE,37.33,MARRIED,MID,9.26,REGION VII (CENTRAL VISAYAS),TRADITIONAL,C1,N,N,40000.33,BUSINESS,N,N,N,N,N
