CUSTOMER_ID,CARD_TYPE
8120201.4286,BPI Platinum Rewards MC
133762914.2857,EMV Petron
47902314.2857,EMV Gold MC
82300214.2857,EMV Gold MC
46054301.4286,Magstripe-Blue MC
129321457.1429,EMV Gold MC
137953842.8571,E-Credit
39996571.4286,EMV Gold MC
139503314.2857,Magstripe-Blue MC
90189358.5714,EMV Blue MC
75140685.7143,EMV Gold MC
43952914.2857,EMV Gold MC
9490174.2857,Magstripe-Blue MC
51917414.2857,E-Credit
72387460.0,E-Credit
121237860.0,BPI Signature Visa
77535645.7143,BPI Signature Visa
36982228.5714,EMV Gold MC
118942014.2857,E-Credit
86132458.5714,EMV Gold MC
53539530.0,BPI Signature Visa
82227157.1429,EMV BPI Edge
5623342.8571,EMV Gold MC
54270871.4286,EMV BPI Edge
87694885.7143,EMV Gold MC
24997357.1429,EMV Petron
118942014.2857,EMV Gold MC
85458942.8571,E-Credit
129646857.1429,EMV BPI Edge
28773828.5714,EMV Gold MC
139370887.1429,EMV Gold MC
82293942.8571,EMV Gold MC
94423157.1429,EMV Gold MC
11489315.7143,BPI Signature Visa
92925957.1429,BPI Signature Visa
41103314.2857,EMV Blue MC
40088187.1429,E-Credit
24698501.4286,EMV Gold MC
4867601.4286,EMV Gold MC
42088687.1429,EMV Blue MC
95533887.1429,BPI Signature Visa
48578801.4286,Magstripe-Blue MC
97434558.5714,Magstripe-Blue MC
7384130.0,Magstripe-Blue MC
110193000.0,BPI Signature Visa
10032215.7143,EMV Gold MC
114872331.4286,BPI Signature Visa
5688014.2857,EMV Gold MC
51603771.4286,E-Credit
49220331.4286,BPI Signature Visa
62980514.2857,EMV Gold MC
80659557.1429,Magstripe-Blue MC
107765442.8571,EMV Gold MC
45128842.8571,BPI Signature Visa
9398157.1429,EMV BPI Edge
118371185.7143,EMV Blue MC
114342744.2857,EMV Gold MC
85458942.8571,EMV Gold MC
39032057.1429,EMV Gold MC
127239000.0,EMV Gold MC
22479928.5714,EMV Gold MC
122927487.1429,EMV Blue MC
117419244.2857,E-Credit
46341614.2857,E-Credit
59387628.5714,EMV Blue MC
116347171.4286,E-Credit
41351914.2857,EMV Gold MC
106612044.2857,EMV Blue MC
128748585.7143,E-Credit
78505814.2857,E-Credit
89897457.1429,EMV Gold MC
17625158.5714,EMV Gold MC
82380271.4286,EMV Gold MC
122116017.1429,EMV Gold MC
53378230.0,Magstripe-Blue MC
1645500.0,EMV Gold MC
5515058.5714,Magstripe-Blue MC
97131071.4286,EMV Gold MC
102305500.0,EMV BPI Edge
2374328.5714,EMV Blue MC
108872528.5714,EMV Blue MC
129904285.7143,EMV Gold MC
85262828.5714,EMV Gold MC
9447000.0,EMV Blue MC
133775857.1429,EMV Gold MC
86891715.7143,E-Credit
61637071.4286,EMV Gold MC
40020942.8571,EMV Petron
5262544.2857,Magstripe-Blue MC
98746185.7143,EMV Gold MC
61578500.0,BPI Signature Visa
44930244.2857,BPI Signature Visa
110450330.0,EMV Gold MC
51603771.4286,EMV Gold MC
20083242.8571,BPI Signature Visa
137337215.7143,Magstripe-Blue MC
69435300.0,BPI Signature Visa
73581300.0,EMV Gold MC
98695987.1429,BPI Signature Visa
25030272.8571,BPI Signature Visa
120537287.1429,EMV Blue MC
113942915.7143,EMV Gold MC
2441288.5714,BPI Signature Visa
65698542.8571,BPI Signature Visa
51603771.4286,BPI Signature Visa
18557030.0,EMV Gold MC
13527485.7143,EMV Petron
63329145.7143,Magstripe-Blue MC
59746928.5714,EMV Gold MC
114081842.8571,EMV Gold MC
119442888.5714,Magstripe-Blue MC
77730574.2857,E-Credit
34497344.2857,EMV Petron
132154301.4286,EMV Gold MC
53844744.2857,BPI Signature Visa
25843715.7143,BPI Signature Visa
25290657.1429,BPI Signature Visa
82840515.7143,BPI Signature Visa
81949542.8571,EMV Gold MC
65585642.8571,BPI Signature Visa
82227157.1429,E-Credit
46432885.7143,EMV Gold MC
127512942.8571,EMV Gold MC
100688472.8571,Magstripe-Blue MC
107307057.1429,EMV Gold MC
52985971.4286,EMV Blue MC
40822587.1429,EMV Gold MC
98610160.0,E-Credit
83706300.0,EMV Gold MC
35895658.5714,EMV Gold MC
92297017.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
10565787.1429,EMV Gold MC
75874500.0,BPI Signature Visa
134934744.2857,EMV Blue MC
119600.0,EMV Petron
66956928.5714,EMV Petron
138155030.0,EMV Petron
126663214.2857,EMV Petron
45056114.2857,EMV Blue MC
84423017.1429,Magstripe-Blue MC
87457701.4286,Magstripe-Blue MC
6005715.7143,EMV Blue MC
12216172.8571,Magstripe-Blue MC
121969942.8571,EMV Blue MC
102711160.0,Magstripe-Blue MC
12070215.7143,EMV Blue MC
53202615.7143,EMV Blue MC
47281758.5714,EMV Blue MC
27851142.8571,PRE-NUMBERED EXPRESS CASH
61290028.5714,EMV Blue MC
54710317.1429,EMV Blue MC
20991528.5714,Magstripe-Blue MC
25012687.1429,Magstripe-Blue MC
86815671.4286,BPI Platinum Rewards MC
73058185.7143,EMV Blue MC
126558300.0,EMV Blue MC
118392701.4286,Magstripe-Blue MC
26836171.4286,PRE-NUMBERED EXPRESS CASH
70668630.0,EMV Blue MC
136642574.2857,EMV Petron
116033302.8571,Magstripe-Blue MC
124016730.0,EMV Blue MC
97490628.5714,Magstripe-Blue MC
7242671.4286,EMV Blue MC
140369728.5714,EMV Blue MC
3181072.8571,Magstripe-Blue MC
58692500.0,Magstripe-Blue MC
59253858.5714,EMV Blue MC
52283157.1429,EMV Petron
101172971.4286,EMV Blue MC
4574044.2857,EMV Gold MC
84922928.5714,EMV Gold MC
83779431.4286,EMV Gold MC
11944258.5714,EMV Gold MC
8185288.5714,EMV Gold MC
135570145.7143,EMV Gold MC
32508085.7143,EMV Gold MC
66675744.2857,Regular Visa
20342557.1429,EMV Gold MC
77002972.8571,EMV Gold MC
129380401.4286,EMV Gold MC
73542142.8571,EMV Gold MC
81060358.5714,Regular Visa
52175842.8571,EMV Gold MC
88158044.2857,E-Credit
70100602.8571,Regular Visa
112228787.1429,E-Credit
100119357.1429,E-Credit
31980142.8571,EMV Gold MC
15583887.1429,EMV Gold MC
104895172.8571,BPI Signature Visa
58956142.8571,BPI Signature Visa
63703857.1429,EMV Gold MC
62795885.7143,EMV Gold MC
5399931.4286,EMV Gold MC
24997357.1429,E-Credit
101103885.7143,EMV Gold MC
81772800.0,EMV Gold MC
33493228.5714,E-Credit
76183271.4286,EMV Gold MC
96558928.5714,BPI Signature Visa
82345201.4286,E-Credit
137953842.8571,BPI Platinum Rewards MC
12462330.0,BPI Signature Visa
71382757.1429,EMV Gold MC
88853128.5714,EMV Gold MC
57264574.2857,EMV Gold MC
86891715.7143,BPI Platinum Rewards MC
93971300.0,EMV Gold MC
53999174.2857,EMV Gold MC
107761928.5714,EMV Gold MC
19751258.5714,EMV Gold MC
92771771.4286,BPI Signature Visa
12718985.7143,EMV Gold MC
109118744.2857,BPI Signature Visa
65700930.0,EMV Gold MC
70100602.8571,E-Credit
131413285.7143,BPI Signature Visa
56306357.1429,EMV Gold MC
64606571.4286,EMV Gold MC
39409342.8571,EMV Gold MC
56690244.2857,EMV Gold MC
120016457.1429,EMV Gold MC
49587142.8571,EMV Gold MC
109696258.5714,Regular Visa
120312300.0,EMV Gold MC
128975901.4286,E-Credit
75300614.2857,EMV Gold MC
53797014.2857,E-Credit
38218585.7143,EMV Gold MC
1464200.0,EMV Gold MC
42567871.4286,EMV Gold MC
117845874.2857,EMV Gold MC
106908471.4286,BPI Platinum Rewards MC
98169100.0,E-Credit
101252057.1429,Platinum Visa
128748585.7143,BPI Signature Visa
120168914.2857,E-Credit
95831171.4286,E-Credit
34297442.8571,EMV Gold MC
83646145.7143,Magstripe-Blue MC
69742828.5714,EMV Petron
98610160.0,EMV Gold MC
112137385.7143,EMV Gold MC
6479071.4286,E-Credit
49771014.2857,EMV Blue MC
73581300.0,E-Credit
72130.0,EMV Gold MC
82345201.4286,EMV Petron
96103572.8571,EMV Blue MC
82293942.8571,E-Credit
74533300.0,E-Credit
17422042.8571,EMV Gold MC
29586628.5714,EMV Gold MC
41179328.5714,EMV Gold MC
140745885.7143,EMV Gold MC
2800314.2857,EMV Gold MC
118666602.8571,Magstripe-Blue MC
65144300.0,EMV Gold MC
105879588.5714,Magstripe-Blue MC
56305242.8571,EMV Gold MC
117764428.5714,EMV Gold MC
57034500.0,BPI Signature Visa
132120874.2857,EMV Gold MC
120168914.2857,EMV Petron
104491344.2857,EMV Gold MC
73167015.7143,EMV Petron
57146515.7143,Magstripe-Blue MC
119600.0,EMV Gold MC
62014301.4286,EMV Gold MC
99946714.2857,EMV Gold MC
91614057.1429,Magstripe-Blue MC
27476000.0,EMV Gold MC
35904742.8571,EMV Petron
65073457.1429,EMV Gold MC
22479928.5714,E-Credit
103701914.2857,EMV Gold MC
47329015.7143,BPI Signature Visa
142149615.7143,EMV Blue MC
16296542.8571,EMV Petron
62444214.2857,EMV Blue MC
97409285.7143,EMV Gold MC
89910187.1429,EMV Petron
109267058.5714,E-Credit
9634057.1429,E-Credit
131375887.1429,EMV Gold MC
39888515.7143,BPI Signature Visa
25162572.8571,EMV Blue MC
102439158.5714,Regular Visa
28565500.0,BPI Platinum Rewards MC
124986585.7143,EMV Gold MC
121707272.8571,BPI Signature Visa
73303115.7143,BPI Platinum Rewards MC
105293100.0,EMV Gold MC
9634057.1429,BPI Platinum Rewards MC
107765442.8571,E-Credit
76522887.1429,BPI Platinum Rewards MC
27418714.2857,EMV Gold MC
129898942.8571,BPI Platinum Rewards MC
69176458.5714,EMV Petron
108875387.1429,BPI Platinum Rewards MC
137716857.1429,EMV Gold MC
69151302.8571,EMV Gold MC
121148302.8571,EMV Gold MC
20454458.5714,Magstripe-Blue MC
126913000.0,EMV Gold MC
116347171.4286,EMV Gold MC
6433901.4286,EMV Blue MC
101996701.4286,EMV Gold MC
49957400.0,EMV Gold MC
49113428.5714,EMV Gold MC
35680772.8571,EMV Blue MC
82513814.2857,EMV Gold MC
100913571.4286,EMV Gold MC
30359428.5714,EMV Gold MC
70092371.4286,BPI Signature Visa
120323128.5714,EMV Gold MC
78108101.4286,EMV Blue MC
10217742.8571,EMV Gold MC
87854630.0,EMV Gold MC
52486200.0,EMV Gold MC
71027458.5714,EMV Petron
105337588.5714,EMV Gold MC
79507285.7143,BPI Signature Visa
141422285.7143,BPI Signature Visa
25290657.1429,EMV Petron
101252057.1429,EMV Gold MC
116746201.4286,Platinum Visa
94717001.4286,EMV Gold MC
95499200.0,EMV Gold MC
93141771.4286,EMV Blue MC
91295244.2857,BPI Signature Visa
9356171.4286,EMV Gold MC
29782414.2857,EMV Blue MC
127212157.1429,EMV Gold MC
30376744.2857,EMV Petron
65235600.0,EMV Gold MC
18296242.8571,EMV Gold MC
87204342.8571,EMV Gold MC
104491344.2857,Regular Visa
93389928.5714,EMV Gold MC
142190430.0,EMV Blue MC
109818771.4286,EMV Gold MC
33000415.7143,E-Credit
141540257.1429,EMV Blue MC
60365414.2857,EMV Blue MC
75802615.7143,Magstripe-Blue MC
52965058.5714,BPI Platinum Rewards MC
40200731.4286,BPI Platinum Rewards MC
105059971.4286,EMV Blue MC
140942730.0,EMV Blue MC
37430071.4286,BPI Platinum Rewards MC
53092888.5714,E-Credit
19886244.2857,Magstripe-Blue MC
82300214.2857,BPI Signature Visa
72902101.4286,BPI Signature Visa
76260642.8571,EMV Blue MC
38502185.7143,E-Credit
110302514.2857,BPI Signature Visa
25033442.8571,E-Credit
58101872.8571,EMV Gold MC
122810342.8571,EMV Gold MC
106646714.2857,EMV Gold MC
44930244.2857,Magstripe-Blue MC
72256844.2857,Magstripe-Blue MC
79143785.7143,Regular Visa
125846171.4286,BPI Signature Visa
40607300.0,EMV Gold MC
48932915.7143,Magstripe-Blue MC
29976157.1429,EMV Gold MC
86267230.0,EMV Gold MC
35904742.8571,BPI Signature Visa
71599285.7143,EMV Gold MC
50689287.1429,Magstripe-Blue MC
133419060.0,EMV Gold MC
61001144.2857,EMV Petron
138132902.8571,Magstripe-Blue MC
45627644.2857,EMV Blue MC
66819600.0,BPI Signature Visa
57709571.4286,EMV Petron
29361542.8571,EMV Gold MC
24876085.7143,PRE-NUMBERED EXPRESS CASH
505571.4286,EMV Petron
131585330.0,EMV Blue MC
72260787.1429,Magstripe-Blue MC
42461860.0,EMV Petron
107761928.5714,E-Credit
27591972.8571,EMV Gold MC
92141787.1429,EMV Gold MC
7242671.4286,E-Credit
30841544.2857,EMV Gold MC
12040458.5714,E-Credit
134995485.7143,EMV Blue MC
124302017.1429,Regular Visa
53999174.2857,E-Credit
102439158.5714,EMV Gold MC
105965730.0,EMV Gold MC
32287902.8571,Magstripe-Blue MC
34208602.8571,EMV Gold MC
59498557.1429,EMV Gold MC
101095200.0,EMV BPI Edge
89537788.5714,BPI Signature Visa
119563474.2857,EMV Gold MC
82293942.8571,EMV Petron
97490628.5714,BPI Signature Visa
71388628.5714,EMV Petron
50168501.4286,EMV Gold MC
114404644.2857,EMV Gold MC
78304485.7143,EMV Gold MC
128748585.7143,EMV Gold MC
142189714.2857,E-Credit
132459430.0,EMV Gold MC
3549028.5714,EMV Gold MC
130070615.7143,EMV Gold MC
50301715.7143,Regular Visa
56027644.2857,EMV Gold MC
93983715.7143,EMV Gold MC
114878900.0,EMV Gold MC
7281014.2857,EMV Gold MC
36384671.4286,EMV Gold MC
75874500.0,EMV Gold MC
108402842.8571,EMV Gold MC
33158101.4286,EMV Gold MC
118566501.4286,EMV Gold MC
51917414.2857,BPI Signature Visa
3926902.8571,Regular Visa
99795885.7143,EMV Gold MC
124258871.4286,BPI Signature Visa
66986387.1429,EMV Gold MC
80949715.7143,Platinum Visa
106754317.1429,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
58956142.8571,E-Credit
91295244.2857,Platinum Visa
58554642.8571,EMV Gold MC
42499942.8571,Platinum Visa
45963000.0,EMV Gold MC
39073158.5714,EMV Gold MC
85434772.8571,EMV Blue MC
108700000.0,EMV Gold MC
78505814.2857,EMV Gold MC
89595328.5714,EMV Gold MC
60572185.7143,EMV Gold MC
128975901.4286,EMV Blue MC
89897457.1429,BPI Signature Visa
123519115.7143,EMV Gold MC
124206271.4286,EMV Gold MC
138896058.5714,EMV Blue MC
66672530.0,EMV Blue MC
63420317.1429,Magstripe-Blue MC
43077302.8571,Platinum Visa
32019842.8571,EMV Gold MC
107564614.2857,E-Credit
119600.0,Platinum Visa
76058115.7143,Regular Visa
42499942.8571,EMV Blue MC
62014685.7143,EMV BPI Edge
4799257.1429,EMV Gold MC
20376174.2857,Magstripe-Blue MC
132134745.7143,Magstripe-Blue MC
82306285.7143,EMV Gold MC
1625615.7143,Regular Visa
85740701.4286,EMV Gold MC
74578730.0,EMV Gold MC
58672572.8571,EMV Blue MC
110917715.7143,EMV Gold MC
56741874.2857,EMV Gold MC
140047372.8571,Magstripe-Blue MC
46562830.0,EMV Gold MC
111149772.8571,EMV Gold MC
123688930.0,EMV Blue MC
97120071.4286,EMV Gold MC
47289871.4286,BPI Signature Visa
30017257.1429,EMV Blue MC
51571172.8571,EMV Blue MC
132244215.7143,BPI Signature Visa
40532830.0,EMV Gold MC
79281642.8571,EMV Gold MC
112678542.8571,EMV Blue MC
122381244.2857,EMV Blue MC
75526317.1429,E-Credit
132244215.7143,E-Credit
75723300.0,EMV Gold MC
30376744.2857,Regular Visa
132848414.2857,BPI Platinum Rewards MC
95234957.1429,EMV Gold MC
93970858.5714,E-Credit
99200687.1429,BPI Platinum Rewards MC
132570700.0,EMV Petron
58738571.4286,BPI Platinum Rewards MC
93886572.8571,EMV Gold MC
124302017.1429,E-Credit
24478160.0,BPI Signature Visa
112332214.2857,EMV Gold MC
79143785.7143,BPI Platinum Rewards MC
54440344.2857,BPI Platinum Rewards MC
122751244.2857,EMV Petron
131490314.2857,EMV Gold MC
100767557.1429,EMV Blue MC
41103314.2857,E-Credit
78738785.7143,EMV Petron
27851142.8571,EMV Gold MC
49699215.7143,Magstripe-Blue MC
75874500.0,EMV Petron
131065485.7143,EMV Blue MC
40266772.8571,EMV Gold MC
79507285.7143,EMV Petron
132078785.7143,EMV Gold MC
44564457.1429,BPI Platinum Rewards MC
38275530.0,EMV Gold MC
12718985.7143,E-Credit
117419244.2857,Regular Visa
58226714.2857,EMV Gold MC
6280174.2857,EMV Gold MC
75526317.1429,EMV Gold MC
2441288.5714,EMV Gold MC
38862428.5714,EMV Gold MC
61578500.0,EMV Gold MC
72387460.0,Magstripe-Blue MC
101803358.5714,EMV Gold MC
79634158.5714,BPI Signature Visa
106831485.7143,EMV Blue MC
76031071.4286,EMV BPI Edge
39292058.5714,EMV Gold MC
82840515.7143,EMV Petron
62996730.0,Regular Visa
133183901.4286,Magstripe-Blue MC
11236474.2857,EMV Gold MC
76170242.8571,E-Credit
43135601.4286,EMV Blue MC
96143630.0,Magstripe-Blue MC
47065514.2857,EMV Petron
94254300.0,EMV Petron
5066458.5714,BPI Platinum Rewards MC
93970858.5714,EMV Blue MC
87694885.7143,Platinum Visa
82952172.8571,EMV Gold MC
84033171.4286,BPI Signature Visa
91295244.2857,E-Credit
121336300.0,EMV Gold MC
69309444.2857,BPI Platinum Rewards MC
76543287.1429,EMV Gold MC
20991528.5714,E-Credit
111143045.7143,EMV Gold MC
107564614.2857,EMV Gold MC
82002885.7143,EMV Gold MC
27762771.4286,Magstripe-Blue MC
137966015.7143,EMV Blue MC
103115930.0,EMV Petron
69141985.7143,EMV Gold MC
34306185.7143,EMV BPI Edge
63643458.5714,EMV Blue MC
134174285.7143,EMV Gold MC
27844287.1429,EMV Gold MC
121934414.2857,Platinum Visa
131028300.0,EMV Gold MC
29221372.8571,EMV Gold MC
107946115.7143,Regular Visa
103708944.2857,EMV Gold MC
7169628.5714,EMV Petron
121981742.8571,EMV Gold MC
25940972.8571,EMV Gold MC
89510042.8571,EMV Gold MC
76183271.4286,E-Credit
21203672.8571,EMV Blue MC
55449842.8571,EMV BPI Edge
133365114.2857,EMV BPI Edge
139753644.2857,Regular Visa
89897457.1429,E-Credit
82513814.2857,BPI Signature Visa
140660915.7143,E-Credit
138189958.5714,EMV Petron
80351000.0,Regular Visa
136202472.8571,EMV Blue MC
76302172.8571,EMV Gold MC
45663730.0,EMV Gold MC
123778815.7143,EMV Gold MC
42791742.8571,EMV Gold MC
110302514.2857,EMV Gold MC
99425344.2857,Magstripe-Blue MC
36088242.8571,EMV Gold MC
125909858.5714,EMV Gold MC
37052285.7143,EMV Gold MC
14123687.1429,EMV Gold MC
121969942.8571,Platinum Visa
33589328.5714,EMV Blue MC
72794558.5714,EMV Gold MC
76065187.1429,EMV Gold MC
89526844.2857,Magstripe-Blue MC
40691014.2857,EMV Gold MC
74435158.5714,EMV Petron
39901528.5714,EMV Petron
52344314.2857,EMV Blue MC
126858442.8571,EMV BPI Edge
138132902.8571,E-Credit
116779101.4286,Magstripe-Blue MC
73287672.8571,EMV Gold MC
75576174.2857,Magstripe-Blue MC
25290657.1429,Platinum Visa
9738600.0,E-Credit
1306301.4286,EMV Gold MC
31189471.4286,BPI Signature Visa
130622371.4286,EMV Blue MC
81060358.5714,EMV Gold MC
101252057.1429,BPI Signature Visa
43702530.0,EMV Gold MC
28565500.0,E-Credit
118168902.8571,Magstripe-Blue MC
94403174.2857,Magstripe-Blue MC
107946115.7143,EMV Blue MC
37430071.4286,E-Credit
84854271.4286,E-Credit
89342357.1429,EMV Gold MC
79683872.8571,EMV Blue MC
82768215.7143,EMV Gold MC
26064130.0,EMV Gold MC
41351914.2857,EMV Petron
21404587.1429,EMV Blue MC
65700930.0,EMV Petron
70291044.2857,EMV Blue MC
49665871.4286,EMV Gold MC
4159571.4286,EMV Gold MC
111640814.2857,EMV Gold MC
11157244.2857,EMV Blue MC
136251544.2857,Magstripe-Blue MC
140660915.7143,EMV Gold MC
84884287.1429,EMV Gold MC
112218285.7143,EMV Gold MC
50146458.5714,EMV Gold MC
31703130.0,EMV Blue MC
96987144.2857,EMV Petron
74533300.0,Regular Visa
45200344.2857,BPI Signature Visa
77635415.7143,Magstripe-Blue MC
83186630.0,EMV Petron
102317844.2857,EMV Gold MC
35343730.0,Magstripe-Blue MC
52691801.4286,BPI Platinum Rewards MC
92996414.2857,BPI Platinum Rewards MC
141444228.5714,EMV Petron
9738600.0,EMV Gold MC
121934414.2857,EMV Gold MC
14352800.0,EMV Blue MC
73053717.1429,EMV Gold MC
92732301.4286,EMV Gold MC
22649288.5714,Magstripe-Blue MC
88937430.0,EMV Blue MC
101295857.1429,EMV Gold MC
57756474.2857,Magstripe-Blue MC
96103572.8571,E-Credit
120081944.2857,Magstripe-Blue MC
71388628.5714,EMV Gold MC
96514614.2857,EMV Gold MC
125325287.1429,EMV Blue MC
87123615.7143,EMV Gold MC
98695987.1429,E-Credit
116373457.1429,EMV Gold MC
142503000.0,EMV Gold MC
27156814.2857,BPI Platinum Rewards MC
73126071.4286,E-Credit
82306285.7143,E-Credit
141344474.2857,EMV Gold MC
118158342.8571,EMV Gold MC
120070371.4286,E-Credit
79634158.5714,EMV Gold MC
27684944.2857,EMV Gold MC
35602244.2857,EMV Gold MC
25113602.8571,BPI Signature Visa
77279585.7143,EMV Gold MC
97233874.2857,Regular Visa
82733285.7143,EMV Gold MC
122064760.0,Magstripe-Blue MC
39534187.1429,EMV Gold MC
55539571.4286,EMV Gold MC
19268942.8571,EMV Blue MC
90677800.0,EMV Gold MC
122468830.0,EMV Gold MC
41074644.2857,EMV Gold MC
46738115.7143,EMV Blue MC
20348214.2857,EMV Gold MC
122113285.7143,EMV Blue MC
135968485.7143,EMV BPI Edge
75058087.1429,EMV Blue MC
120070371.4286,Platinum Visa
90956230.0,Regular Visa
16263414.2857,EMV Gold MC
48464000.0,EMV Gold MC
65769572.8571,EMV Gold MC
28108728.5714,EMV Gold MC
122135257.1429,EMV Gold MC
122127944.2857,BPI Platinum Rewards MC
86132458.5714,BPI Signature Visa
100252815.7143,Magstripe-Blue MC
4574044.2857,E-Credit
24478160.0,E-Credit
39335500.0,EMV Petron
43341585.7143,EMV Petron
114673715.7143,EMV Blue MC
22324385.7143,EMV Blue MC
109118744.2857,E-Credit
86305317.1429,Magstripe-Blue MC
90762600.0,Regular Visa
93401715.7143,EMV Blue MC
27042285.7143,EMV Gold MC
33493228.5714,EMV Gold MC
123488715.7143,EMV Blue MC
3420228.5714,EMV Gold MC
88937430.0,E-Credit
72688715.7143,EMV Blue MC
103708944.2857,E-Credit
49745142.8571,EMV Gold MC
1383644.2857,EMV Blue MC
94890387.1429,EMV Gold MC
116271344.2857,EMV Blue MC
94890387.1429,E-Credit
20083242.8571,EMV Gold MC
99273902.8571,EMV Gold MC
122867602.8571,BPI Signature Visa
79535031.4286,EMV Gold MC
124679201.4286,E-Credit
69642558.5714,EMV Gold MC
5365188.5714,Magstripe-Blue MC
60225871.4286,BPI Signature Visa
139591285.7143,EMV Gold MC
14267042.8571,EMV Gold MC
140877600.0,EMV Blue MC
118557058.5714,EMV Petron
31399201.4286,EMV Gold MC
71666202.8571,EMV Gold MC
22476930.0,EMV Gold MC
71666202.8571,BPI Signature Visa
18704430.0,EMV Gold MC
120437758.5714,EMV Gold MC
8105671.4286,EMV Blue MC
19580285.7143,EMV Gold MC
43208631.4286,EMV BPI Edge
59387628.5714,E-Credit
4246830.0,Magstripe-Blue MC
107733728.5714,EMV Blue MC
21158301.4286,EMV Petron
13083731.4286,Magstripe-Blue MC
46501442.8571,EMV Gold MC
120437758.5714,E-Credit
37048142.8571,EMV Gold MC
116783201.4286,EMV Gold MC
95472242.8571,EMV Gold MC
53202615.7143,E-Credit
62843272.8571,EMV Gold MC
56713542.8571,EMV Blue MC
8081487.1429,Magstripe-Blue MC
59872428.5714,Platinum Visa
71388628.5714,E-Credit
82706058.5714,EMV Gold MC
99579630.0,BPI Platinum Rewards MC
8797928.5714,EMV Blue MC
87031257.1429,Magstripe-Blue MC
1134002.8571,Magstripe-Blue MC
38288471.4286,EMV Gold MC
100619087.1429,Magstripe-Blue MC
33000415.7143,Magstripe-Blue MC
82997457.1429,Regular Visa
38767858.5714,Magstripe-Blue MC
93456730.0,EMV Petron
142190430.0,BPI Signature Visa
99175015.7143,EMV Gold MC
70870557.1429,Magstripe-Blue MC
82127044.2857,EMV Gold MC
45634771.4286,EMV Gold MC
129177428.5714,EMV Gold MC
43001287.1429,EMV Gold MC
120917487.1429,EMV Blue MC
127424115.7143,Regular Visa
116349917.1429,EMV Gold MC
47922158.5714,Magstripe-Blue MC
97382342.8571,EMV Gold MC
1835242.8571,EMV Gold MC
60242144.2857,EMV Blue MC
47289871.4286,E-Credit
121406842.8571,EMV Gold MC
24876085.7143,BPI Signature Visa
88158044.2857,Platinum Visa
112901615.7143,EMV Gold MC
60280460.0,Magstripe-Blue MC
108990714.2857,EMV Gold MC
36135258.5714,EMV Gold MC
86132458.5714,E-Credit
109391028.5714,EMV Blue MC
119781600.0,Platinum Visa
67067115.7143,EMV Blue MC
27464872.8571,EMV Gold MC
89510042.8571,EMV Petron
136497900.0,BPI Platinum Rewards MC
107508401.4286,EMV Gold MC
91532815.7143,EMV Gold MC
124302017.1429,EMV Gold MC
